Course Name,Course ID,Topic,Topic ID,Session Name/Unit Name,Set Type,Unit ID,Duration (in mins),Languages,Session Link,Outcomes,Prerequisites
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Dynamic Programming,5e1eacfe-eb18-4c53-8833-5b92a8f616bf,Cheat Sheet | Partition Equal Subset Sum,LEARNING_SET,190259ea-b0c3-4c9e-b5d0-6cd2583f604b,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Dynamic Programming,5e1eacfe-eb18-4c53-8833-5b92a8f616bf,MCQ Practice | Unique Paths I,PRACTICE,f7223168-7555-4b4f-9e71-601864a72a20,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Dynamic Programming,5e1eacfe-eb18-4c53-8833-5b92a8f616bf,Partition Equal Subset Sum,LEARNING_SET,33ae2cd9-c45e-40bd-871f-8f8f518199e0,15,"Telugu,English,Tamil",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Dynamic Programming,5e1eacfe-eb18-4c53-8833-5b92a8f616bf,Cheat Sheet | Triangle,LEARNING_SET,04a27b69-0324-4ede-9036-5c84e2971681,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Dynamic Programming,5e1eacfe-eb18-4c53-8833-5b92a8f616bf,Coding Practice | Introduction to Dynamic Programming,QUESTION_SET,b089e3ce-5f18-44d7-90c6-d8ae8b62c8c3,15,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Complexity Analysis,6c117ab1-9241-493c-a7fe-b8a6526958aa,MCQ Practice | Time Complexity,PRACTICE,6d36aa99-dbd5-40d3-85ec-15396bd2629d,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Complexity Analysis,6c117ab1-9241-493c-a7fe-b8a6526958aa,Cheat Sheet | Space Complexity,LEARNING_SET,ce0837e4-e87d-4207-8d44-410c5b7b54f4,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Complexity Analysis,6c117ab1-9241-493c-a7fe-b8a6526958aa,MCQ Practice | Space Complexity,PRACTICE,a3eb2362-4e94-4494-8935-f45a9a665c65,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Complexity Analysis,6c117ab1-9241-493c-a7fe-b8a6526958aa,Space Complexity,LEARNING_SET,7e7fc269-4862-41cf-a89c-7286ab9c7659,13,"English,Tamil,Hindi,Telugu",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Complexity Analysis,6c117ab1-9241-493c-a7fe-b8a6526958aa,Cheat Sheet | Time Complexity,LEARNING_SET,71bcd8f5-7cf3-4efc-b23b-c0c35466ceb4,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Complexity Analysis,6c117ab1-9241-493c-a7fe-b8a6526958aa,Time Complexity,LEARNING_SET,b3af36f2-71de-4dd0-a54a-23b6737da8ac,39,"Hindi,Tamil,English,Telugu",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Cheat Sheet | Printing 1 to N and N to 1 Using Recursion,LEARNING_SET,f2b39749-aafd-4c7e-9cc9-736226c1ba4c,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,MCQ Practice | Understanding Recursion,PRACTICE,cb976d55-86e1-4147-879f-79614f1502f9,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Cheat Sheet | Understanding Recursion,LEARNING_SET,3ee45e4c-1d62-4aec-a5ae-161cec9d9bf9,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Coding Practice | Fibonacci Series Using Recursion,QUESTION_SET,f1e703c5-3204-40bc-8a05-41fcd477fb27,75,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Understanding Recursion,LEARNING_SET,c505299f-92a2-4d6a-b55a-b77f78a3dd12,32,"Tamil,Telugu,English,Hindi",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Coding Practice | Printing 1 to N and N to 1 Using Recursion,QUESTION_SET,1f7be5db-8738-408c-a9c0-e7e966e38b64,60,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Coding Practice | Sum of N & Factorial Using Recursion,QUESTION_SET,fccd4e19-dae4-47f7-9935-5ac3989da4f0,75,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Cheat Sheet | Reversing an Array and Checking Palindromes Using Recursion,LEARNING_SET,6f7bc8fa-81a5-4761-826c-493e8a066a23,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Reversing an Array and Checking Palindromes Using Recursion,LEARNING_SET,ab1968dd-46c9-4e01-9380-155daadbb9eb,34,"English,Telugu,Tamil,Hindi",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,MCQ Practice | Sum of N & Factorial Using Recursion,PRACTICE,57c1d437-d21f-4147-b8b2-df4230e5ff5f,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Printing 1 to N and N to 1 Using Recursion,LEARNING_SET,4947591b-94a6-48d0-83f7-8b282c5c0f8f,41,"English,Telugu,Tamil,Hindi",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Coding Practice | Reversing an Array and Checking Palindromes Using Recursion,QUESTION_SET,be8440fd-0b62-44b9-af1c-973384dcef97,75,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,MCQ Practice | Fibonacci Series Using Recursion,PRACTICE,49cc1a12-0e34-43a8-a5ef-16362d3e86df,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Fibonacci Series Using Recursion,LEARNING_SET,a18cd264-df7d-4c3f-8f39-999e789d01eb,33,"Telugu,Hindi,English,Tamil",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Cheat Sheet | Sum of N & Factorial Using Recursion,LEARNING_SET,0c75733b-2895-420f-a54a-0e0a2367b48a,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Cheat Sheet | Fibonacci Series Using Recursion,LEARNING_SET,ba7b33d2-f58f-405a-b47b-51db81bd7473,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,MCQ Practice | Printing 1 to N and N to 1 Using Recursion,PRACTICE,24ca8f3b-fef2-4fbf-9da4-f4623f2513f9,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,Sum of N & Factorial Using Recursion,LEARNING_SET,2df2d4e5-be57-4184-ad37-70209b24ad78,29,"English,Telugu,Hindi,Tamil",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Recursion,72bfd9ec-1708-406b-ad57-07cdcba73148,MCQ Practice | Reversing an Array and Checking Palindromes Using Recursion,PRACTICE,c3d0675d-a8a2-442a-a2f5-8ca9d7ba57ca,10,,,,
Phase 2 : Advanced DSA,07160207-3862-42a3-a878-5211c70e6496,Hashing,a6ae46c7-3af0-4fcb-901c-2501dcc26d7c,Tutorial | Hash Function,LEARNING_SET,cdb5a6ae-a3db-4985-b0f1-7d53aaca0acb,30,,,,
Phase 2 : Advanced DSA,07160207-3862-42a3-a878-5211c70e6496,Hashing,a6ae46c7-3af0-4fcb-901c-2501dcc26d7c,Hashing,LEARNING_SET,76e184d3-bd6b-4f7c-88b9-e9cd563dbd11,13,,,,
Phase 2 : Advanced DSA,07160207-3862-42a3-a878-5211c70e6496,Hashing,a6ae46c7-3af0-4fcb-901c-2501dcc26d7c,Coding Practice,QUESTION_SET,3f3f9561-d8f8-4a9b-b41a-7efd941221fb,30,,,,
Phase 2 : Advanced DSA,07160207-3862-42a3-a878-5211c70e6496,Hashing,a6ae46c7-3af0-4fcb-901c-2501dcc26d7c,MCQ Practice,PRACTICE,e3843cc8-bc78-4248-a8df-bcda0e0b9496,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Cheat Sheet | Merge Sort Part 2,LEARNING_SET,373839e5-9289-4df0-adb5-74f33c148440,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Merge Sort Part 1,LEARNING_SET,a969b856-fa8f-4082-b290-b306f107b6c7,78,"Tamil,English,Hindi,Telugu",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Bubble Sort,LEARNING_SET,147d1909-f9e6-40fd-a3db-0c007d83ba9c,33,"Tamil,Telugu,English,Hindi",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Cheat Sheet | Selection Sort,LEARNING_SET,dcff6e6c-5cc3-4caf-b1f6-049f1bc1e1ff,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Cheat Sheet | Insertion Sort,LEARNING_SET,92a02493-bd6b-40a0-acf4-dac2994cce34,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,MCQ Practice | Merge Sort Part 2,PRACTICE,dca6090d-4b30-493d-85de-7655ae2c3898,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Merge Sort Part 2,LEARNING_SET,1c11b118-b84a-4976-ad1b-3578472ace9a,25,"Tamil,Telugu,Hindi,English",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Coding Practice | Quick Sort,QUESTION_SET,8223eb30-838b-4f93-929f-357b24d33eb5,30,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Coding Practice | Insertion Sort,QUESTION_SET,4897eb5b-291b-40f5-a878-39bcd1f57a24,45,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Coding Practice | Bubble Sort,QUESTION_SET,1d42c5d8-28e9-491c-aae1-2dafc77ccbab,30,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Cheat Sheet | Bubble Sort,LEARNING_SET,5afdab15-38bb-4d00-aa75-7fdf8ce89d4b,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Coding Practice | Selection Sort,QUESTION_SET,f3b77a6e-66d0-48ff-ae1f-04a987a9b3e0,45,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Cheat Sheet | Quick Sort,LEARNING_SET,532c0256-903e-4769-8ab7-8237f0a3e421,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,MCQ Practice | Merge Sort Part 1,PRACTICE,39cc3ee7-6fd3-49d3-9afc-be775f1c3839,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,MCQ Practice | Selection Sort,PRACTICE,98fe3326-e3f1-4097-92aa-a71e6410d561,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Insertion Sort,LEARNING_SET,aee859d1-73a6-4199-8cd9-09fe7f14aeb3,33,"Telugu,English,Hindi,Tamil",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,MCQ Practice | Bubble Sort,PRACTICE,35c5ec2c-667b-439d-ae33-a69ece782306,15,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Cheat Sheet | Merge Sort Part 1,LEARNING_SET,9d475e0b-583e-4dc6-9968-8c6c2df0e996,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Practice set | Sorting,QUESTION_SET,e17e5d83-c59d-41bb-8f53-81a5dade9dd0,45,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,MCQ Practice | Insertion Sort,PRACTICE,0e9a54e7-db18-4cb7-8683-6036b659fa5b,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Quick Sort,LEARNING_SET,d9c336bd-5667-455f-9b73-319325ba16bc,80,"Telugu,English,Hindi,Tamil",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Sorting | Summary Cheat Sheet,LEARNING_SET,937ccc2f-d862-49ec-8a11-af40730c46e1,15,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Coding Practice | Merge Sort Part 1,QUESTION_SET,12c54a3e-7f04-49f4-ae3d-73934345b75f,60,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,Selection Sort,LEARNING_SET,62e01a8f-235f-4f83-8bc6-57d6a71caa1c,39,"Hindi,Telugu,Tamil,English",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Sorting,abd1d9e7-42ad-44cb-b062-aee639d7688d,MCQ Practice | Quick Sort,PRACTICE,b34feda4-97db-4456-a2ae-eb8669c1b744,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Math Basics,b8e9147a-691e-4094-a418-f451cd47062e,Coding Practice | Math Basics Part 2,QUESTION_SET,3a2651a7-8fac-4f43-bd50-a729ac3a332c,60,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Math Basics,b8e9147a-691e-4094-a418-f451cd47062e,Cheat Sheet | Math Basics Part 2,LEARNING_SET,ba4b2be9-008e-444d-ab6d-aea24795bd47,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Math Basics,b8e9147a-691e-4094-a418-f451cd47062e,Cheat Sheet | Math Basics Part 1,LEARNING_SET,100cbe46-bd08-4599-9c28-00b48cf5691a,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Math Basics,b8e9147a-691e-4094-a418-f451cd47062e,Math Basics Part 1,LEARNING_SET,361c4ed3-813e-4a86-8784-c4f4d0664bf2,68,"Telugu,Tamil,English,Hindi,Malayalam",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Math Basics,b8e9147a-691e-4094-a418-f451cd47062e,Coding Practice | Math Basics Part 1,QUESTION_SET,b78f21e8-8f45-4cfa-9d92-9223c6803a72,150,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Math Basics,b8e9147a-691e-4094-a418-f451cd47062e,Math Basics Part 2,LEARNING_SET,a32592d8-a68c-4127-875e-d415b2830b86,26,"Hindi,English,Telugu,Tamil",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Math Basics,b8e9147a-691e-4094-a418-f451cd47062e,MCQ Practice | Math Basics Part 2,PRACTICE,c8e104cc-0914-4f94-ad86-dd50a8affd60,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Math Basics,b8e9147a-691e-4094-a418-f451cd47062e,MCQ Practice | Math Basics Part 1,PRACTICE,89503d84-a6e8-413a-90fe-806ac3b65b7c,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Coding Exercise | Monkey Eating Bananas,QUESTION_SET,4fe3b534-e0f1-4c30-8c85-f0d1b3c0fb23,30,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Finding the Minimum Positive Divisor,LEARNING_SET,ab1d593f-2645-4491-8be0-062b62e25dcd,32,"English,Telugu",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Introduction to Binary Search,LEARNING_SET,ce6bfdd9-a8de-446a-9142-1945f44b5ad0,58,"Tamil,Hindi,English,Telugu",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | Searching for Element in Rotated Sorted Array II,LEARNING_SET,75b41b99-6d79-4ab2-8992-38a545ba5ef5,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,MCQ Practice | Minimum in Rotated Sorted Array and Minimum Rotations,PRACTICE,42e14cad-c844-4d7f-bd84-07d2d5072052,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Coding Exercise | Finding the Nth Root of M,QUESTION_SET,740090bb-0cbb-4b5b-9567-92a06f9ef50e,30,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Lower and Upper Bounds,LEARNING_SET,16b3e23a-b70f-4fd2-b3cb-695b2e285a40,38,"Tamil,Hindi,Telugu,English",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | Finding the Nth Root of M,LEARNING_SET,f91a13b5-d55b-4cf5-b2cb-4bedf707893c,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | Finding Peak Element,LEARNING_SET,b4be6860-c9ab-4b42-991e-6963e25ccdc0,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | Lower and Upper Bounds,LEARNING_SET,c4d4563e-b7ce-4cec-9f64-f11b4931250b,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Finding Peak Element,LEARNING_SET,9fb33292-d042-4756-9e2f-e1eeed00a9d1,47,"Telugu,English",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Coding Exercise | Bouquet Formation,QUESTION_SET,84fbbd29-c0c0-453a-a948-4af9150fa2cb,30,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Coding Exercise | Finding the Minimum Positive Divisor,QUESTION_SET,efa8f411-0377-4998-a2c7-12d98e5909f1,30,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | Search Insertion and Ceiling the Floor,LEARNING_SET,d9591b78-2487-4583-b1ae-c11f0a398ddd,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Binary Search | Practice Set - 2,QUESTION_SET,f96a5616-0e22-474a-b595-7464c6181097,120,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,MCQ Practice | Finding a Single Element,PRACTICE,27c5b274-cd49-4b2a-8b2a-ab0521bc8d2f,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Bouquet Formation,LEARNING_SET,5c8b8ffe-9f3e-4e98-b925-b3353066094e,44,"Telugu,English",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,MCQ Practice | First and Last Positions & Number of Occurrences,PRACTICE,e8a2e085-8fd7-4313-9895-b54d11b80093,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Coding Practice | Search Insertion and Ceiling the Floor,QUESTION_SET,8e59340b-5ebb-4f11-b0e9-389905ccc0f0,30,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | Finding the Minimum Positive Divisor,LEARNING_SET,8978dfae-acfb-4dc1-90f2-a07172b6cbdf,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | Introduction to Binary Search,LEARNING_SET,f907a778-7d01-439c-94aa-69d9c9899996,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Square Root of N,LEARNING_SET,1f887e69-96d8-4f91-bb90-fb2311d8c36e,33,"English,Telugu",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Finding the Nth Root of M,LEARNING_SET,f82198be-ca12-49ec-ad03-c1076a0c4708,49,"Telugu,English",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Coding Exercise | Finding Peak Element,QUESTION_SET,eac13bfc-d49a-4e8c-a18b-f93a5313c959,30,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | Square Root of N,LEARNING_SET,b6317feb-a4bb-4699-88ef-287744338a4e,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Searching for Element in Rotated Sorted Array,LEARNING_SET,603fb521-d1d2-46da-be1c-d3f7e9f79105,28,"English,Telugu,Hindi,Tamil",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Coding Exercise | Square Root of N,QUESTION_SET,bdb1cafb-29a5-41bd-9baa-1d83e3574e02,30,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,MCQ Practice | Finding Peak Element,PRACTICE,600d49a8-49ac-4948-8cd1-6f6bd40b373f,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | Finding a Single Element,LEARNING_SET,4015d8b2-b231-46c3-b23f-b515122558fe,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | Bouquet Formation,LEARNING_SET,404ece1b-1967-447a-8332-9f086b534d72,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,First and Last Positions & Number of Occurrences,LEARNING_SET,bff0f665-0a07-4c77-b13c-5762472b734b,34,"Telugu,Hindi,English,Tamil",,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Coding Practice | First and Last Positions & Number of Occurrences,QUESTION_SET,9d508cd1-1385-45a8-b15b-b41bc82260c6,30,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,MCQ Practice | Square Root of N,PRACTICE,5fff76a3-736b-48b4-9c5c-189b938446b3,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,MCQ Practice | Introduction to Binary Search,PRACTICE,60a8a8eb-3db1-4741-b340-a700ea48f6e3,10,,,,
Phase 1 : Data Structures and Algorithms,da310fd7-071a-4468-bd12-9885947f6042,Binary Search,b925680d-4859-415c-b620-15852cf0360e,Cheat Sheet | First and Last Positions & Number of Occurrences,LEARNING_SET,a00aced5-0e87-4534-97d9-df88ad17a064,10,,,,
